ID	DOCULECT	CONCEPT	CONCEPTICON_ID	VALUE	SEGMENTS	STRUCTURE	PARTIAL_IDS	ALIGNMENT	PROSTRING
360	Zhoucheng	neck	1333	pɔ³⁵tsɿ³³ku³⁵	p ɔ ³⁵ + ts ɿ ³³ + k u ³⁵	i n t + i n t + i n t	842 843 834	p ɔ ³⁵ + ts ɿ ³³ + k u - ³⁵	i n t + i n t + i n c t
3223	Jianchuan	new	1231	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵	i n c t	290	ɕ ĩ ∼ ⁵⁵	i n c t
3224	Eryuan	new	1231	ɕi⁵⁵	ɕ i ⁵⁵	i n t	290	ɕ i - ⁵⁵	i n c t
3225	Heqing	new	1231	ɕʰĩ⁵⁵	ɕʰ ĩ ∼ ⁵⁵	i n c t	290	ɕʰ ĩ ∼ ⁵⁵	i n c t
3226	Lanping	new	1231	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵	i n c t	290	ɕ ĩ ∼ ⁵⁵	i n c t
3227	Qiliqiao	new	1231	ɕi³⁵	ɕ i ³⁵	i n t	290	ɕ i - ³⁵	i n c t
3228	Yunlong	new	1231	se⁵⁵	s e ⁵⁵	i n t	290	s e - ⁵⁵	i n c t
3229	Xiangyun	new	1231	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵	i n c t	290	ɕ ĩ ∼ ⁵⁵	i n c t
3230	Luobenzhuo	new	1231	sẽ⁵⁵	s ẽ ∼ ⁵⁵	i n c t	290	s ẽ ∼ ⁵⁵	i n c t
3231	Zhoucheng	new	1231	ɕi³⁵	ɕ i ³⁵	i n t	290	ɕ i - ³⁵	i n c t
3583	Jianchuan	nine	1483	tɕɯ³³	tɕ ɯ ³³	i n t	291	tɕ ɯ - ³³	i n c t
3584	Eryuan	nine	1483	tɕɯ³³	tɕ ɯ ³³	i n t	291	tɕ ɯ - ³³	i n c t
3585	Heqing	nine	1483	tɕɯ³³	tɕ ɯ ³³	i n t	291	tɕ ɯ - ³³	i n c t
3586	Lanping	nine	1483	tɕɯ⁴⁴	tɕ ɯ ⁴⁴	i n t	291	tɕ ɯ - ⁴⁴	i n c t
3587	Qiliqiao	nine	1483	tɕɯ³³	tɕ ɯ ³³	i n t	291	tɕ ɯ - ³³	i n c t
3588	Yunlong	nine	1483	tɕɯ³³	tɕ ɯ ³³	i n t	291	tɕ ɯ - ³³	i n c t
3589	Xiangyun	nine	1483	tɕou³³	tɕ o u ³³	i n c t	291	tɕ o u ³³	i n c t
3590	Luobenzhuo	nine	1483	tɕi³³	tɕ i ³³	i n t	291	tɕ i - ³³	i n c t
3591	Zhoucheng	nine	1483	tɕɯ³³	tɕ ɯ ³³	i n t	291	tɕ ɯ - ³³	i n c t
3403	Jianchuan	noon	12	jɯ̃³³tɯ̃³¹pɛ²¹kɛ⁴⁴	j ɯ̃ ∼ ³³ + t ɯ̃ ∼ ³¹ + p ɛ ²¹ + k ɛ ⁴⁴	i n c t + i n c t + i n t + i n t	641 642 643 644	j ɯ̃ ∼ ³³ + t ɯ̃ ∼ ³¹ + p ɛ ²¹ + k ɛ ⁴⁴	i n c t + i n c t + i n t + i n t
3404	Eryuan	noon	12	ɲi⁴⁴tɯ²¹	ɲ i ⁴⁴ + t ɯ ²¹	i n t + i n t	641 642	ɲ i - ⁴⁴ + t ɯ - ²¹	i n c t + i n c t
3405	Heqing	noon	12	jĩ⁴⁴tɯ̃³¹tɯ⁵⁵	j ĩ ∼ ⁴⁴ + t ɯ̃ ∼ ³¹ + t ɯ ⁵⁵	i n c t + i n c t + i n t	641 642 645	j ĩ ∼ ⁴⁴ + t ɯ̃ ∼ ³¹ + t ɯ ⁵⁵	i n c t + i n c t + i n t
3406	Lanping	noon	12	jɯ⁴⁴tɯ³¹tsɛ³¹kɛ³³	j ɯ ⁴⁴ + t ɯ ³¹ + ts ɛ ³¹ + k ɛ ³³	i n t + i n t + i n t + i n t	641 642 646 644	j ɯ - ⁴⁴ + t ɯ - ³¹ + ts ɛ ³¹ + k ɛ ³³	i n c t + i n c t + i n t + i n t
3407	Qiliqiao	noon	12	ɲi⁴⁴tɯ²¹	ɲ i ⁴⁴ + t ɯ ²¹	i n t + i n t	641 647	ɲ i - ⁴⁴ + t ɯ - ²¹	i n c t + i n c t
3408	Yunlong	noon	12	ɲi⁴⁴xɯ³¹	ɲ i ⁴⁴ + x ɯ ³¹	i n t + i n t	641 1601	ɲ i - ⁴⁴ + x ɯ - ³¹	i n c t + i n c t
3409	Xiangyun	noon	12	ni⁴⁴tou²¹	n i ⁴⁴ + t o u ²¹	i n t + i n c t	641 647	n i - ⁴⁴ + t o u ²¹	i n c t + i n c t
3410	Luobenzhuo	noon	12	ɲi³³xɯ̃³³	ɲ i ³³ + x ɯ̃ ∼ ³³	i n t + i n c t	641 1601	ɲ i - ³³ + x ɯ̃ ∼ ³³	i n c t + i n c t
3411	Zhoucheng	noon	12	ɲɯ⁴⁴tɯ²¹tsɿ³¹tɕa⁴⁴	ɲ ɯ ⁴⁴ + t ɯ ²¹ + ts ɿ ³¹ + tɕ a ⁴⁴	i n t + i n t + i n t + i n t	641 642 646 1629	ɲ ɯ - ⁴⁴ + t ɯ - ²¹ + ts ɿ ³¹ + tɕ a ⁴⁴	i n c t + i n c t + i n t + i n t
289	Jianchuan	nose	1221	ɤ̃³¹kʰɤ⁴⁴tɯ⁴²	ɤ̃ ∼ ³¹ + kʰ ɤ ⁴⁴ + t ɯ ⁴²	n c t + i n t + i n t	812 813 814	- ɤ̃ ∼ ³¹ + kʰ - ɤ - ⁴⁴ + t - ɯ - ⁴²	i n c t + i m n c t + i m n c t
290	Eryuan	nose	1221	pi²¹tse⁴⁴	p i ²¹ + ts e ⁴⁴	i n t + i n t	815 816	p i ²¹ + ts e ⁴⁴	i n t + i n t
291	Heqing	nose	1221	vɤ³¹tɯ²¹	v ɤ ³¹ + t ɯ ²¹	i n t + i n t	812 814	v ɤ - ³¹ + t - ɯ - ²¹	i n c t + i m n c t
292	Lanping	nose	1221	ɤ³³tiɯ³¹	ɤ ³³ + t i ɯ ³¹	n t + i m n t	812 814	- ɤ - ³³ + t i ɯ - ³¹	i n c t + i m n c t
293	Qiliqiao	nose	1221	pi²¹fɤ⁴⁴tɯ²¹	p i ²¹ + f ɤ ⁴⁴ + t ɯ ²¹	i n t + i n t + i n t	815 817 814	p i ²¹ + f ɤ ⁴⁴ + t - ɯ - ²¹	i n t + i n t + i m n c t
294	Yunlong	nose	1221	pi²¹kʰao³³	p i ²¹ + kʰ a o ³³	i n t + i n c t	815 813	p i ²¹ + kʰ - a o ³³	i n t + i m n c t
295	Xiangyun	nose	1221	pi³³tou³¹	p i ³³ + t o u ³¹	i n t + i n c t	815 814	p i ³³ + t - o u ³¹	i n t + i m n c t
296	Luobenzhuo	nose	1221	qʰuɛ⁵⁵ʈɯ²¹	qʰ u ɛ ⁵⁵ + ʈ ɯ ²¹	i m n t + i n t	813 814	qʰ u ɛ - ⁵⁵ + ʈ - ɯ - ²¹	i m n c t + i m n c t
297	Zhoucheng	nose	1221	pi²¹fɤ⁴⁴tsɿ³³	p i ²¹ + f ɤ ⁴⁴ + ts ɿ ³³	i n t + i n t + i n t	815 817 1602	p i ²¹ + f ɤ ⁴⁴ + ts ɿ ³³	i n t + i n t + i n t
3502	Jianchuan	now	1376	lɛ²¹kɛ⁴⁴	l ɛ ²¹ + k ɛ ⁴⁴	i n t + i n t	648 649	l ɛ ²¹ + k ɛ ⁴⁴	i n t + i n t
3503	Eryuan	now	1376	nɯ³¹tɕʰi⁵⁵	n ɯ ³¹ + tɕʰ i ⁵⁵	i n t + i n t	650 651	n ɯ ³¹ + tɕʰ i ⁵⁵	i n t + i n t
3504	Heqing	now	1376	lɯ²¹tɕʰi³³	l ɯ ²¹ + tɕʰ i ³³	i n t + i n t	648 651	l ɯ ²¹ + tɕʰ i ³³	i n t + i n t
3505	Lanping	now	1376	nu⁴⁴pɛ³¹	n u ⁴⁴ + p ɛ ³¹	i n t + i n t	650 652	n u ⁴⁴ + p ɛ - ³¹	i n t + i n c t
3506	Qiliqiao	now	1376	lɯ³¹tʰa⁵⁵	l ɯ ³¹ + tʰ a ⁵⁵	i n t + i n t	648 653	l ɯ ³¹ + tʰ a ⁵⁵	i n t + i n t
3507	Yunlong	now	1376	nɯ³¹gɛ⁵⁵	n ɯ ³¹ + g ɛ ⁵⁵	i n t + i n t	650 654	n ɯ ³¹ + g ɛ ⁵⁵	i n t + i n t
3508	Xiangyun	now	1376	tou³¹tɕĩ³⁵	t o u ³¹ + tɕ ĩ ∼ ³⁵	i n c t + i n c t	655 656	t o u ³¹ + tɕ ĩ ∼ ³⁵	i n c t + i n c t
3509	Luobenzhuo	now	1376	nɔ³¹pã³¹	n ɔ ³¹ + p ã ∼ ³¹	i n t + i n c t	650 652	n ɔ ³¹ + p ã ∼ ³¹	i n t + i n c t
3510	Zhoucheng	now	1376	nɯ³¹tʰa⁵⁵tsɿ³³	n ɯ ³¹ + tʰ a ⁵⁵ + ts ɿ ³³	i n t + i n t + i n t	650 653 1603	n ɯ ³¹ + tʰ a ⁵⁵ + ts ɿ ³³	i n t + i n t + i n t
3160	Jianchuan	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3161	Eryuan	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3162	Heqing	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3163	Lanping	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3164	Qiliqiao	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3165	Yunlong	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3166	Xiangyun	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3167	Luobenzhuo	old	2112	kɤ³³	k ɤ ³³	i n t	292	k ɤ ³³	i n t
3168	Zhoucheng	old	2112	ku³³	k u ³³	i n t	292	k u ³³	i n t
3232	Jianchuan	old	2113	kɯ²¹	k ɯ ²¹	i n t	293	k ɯ - ²¹	i n c t
3233	Eryuan	old	2113	kɯ³¹	k ɯ ³¹	i n t	293	k ɯ - ³¹	i n c t
3234	Heqing	old	2113	kɯ³¹	k ɯ ³¹	i n t	293	k ɯ - ³¹	i n c t
3235	Lanping	old	2113	kɯ³¹	k ɯ ³¹	i n t	293	k ɯ - ³¹	i n c t
3236	Qiliqiao	old	2113	kɯ³³	k ɯ ³³	i n t	293	k ɯ - ³³	i n c t
3237	Yunlong	old	2113	kɯ³¹	k ɯ ³¹	i n t	293	k ɯ - ³¹	i n c t
3238	Xiangyun	old	2113	kɯ²¹	k ɯ ²¹	i n t	293	k ɯ - ²¹	i n c t
3239	Luobenzhuo	old	2113	gɯ̃³³	g ɯ̃ ∼ ³³	i n c t	293	g ɯ̃ ∼ ³³	i n c t
3240	Zhoucheng	old	2113	kɯ³¹	k ɯ ³¹	i n t	293	k ɯ - ³¹	i n c t
577	Jianchuan	old person	725	ku³³jĩ²¹	k u ³³ + j ĩ ∼ ²¹	i n t + i n c t	870 871	k u ³³ + j ĩ ∼ ²¹	i n t + i n c t
578	Eryuan	old person	725	ku³³ɲi²¹	k u ³³ + ɲ i ²¹	i n t + i n t	870 871	k u ³³ + ɲ i - ²¹	i n t + i n c t
579	Heqing	old person	725	ku³³jĩ²¹	k u ³³ + j ĩ ∼ ²¹	i n t + i n c t	870 871	k u ³³ + j ĩ ∼ ²¹	i n t + i n c t
580	Lanping	old person	725	ku³³jĩ²¹	k u ³³ + j ĩ ∼ ²¹	i n t + i n c t	870 871	k u ³³ + j ĩ ∼ ²¹	i n t + i n c t
581	Qiliqiao	old person	725	ku³³ɲi²¹	k u ³³ + ɲ i ²¹	i n t + i n t	870 871	k u ³³ + ɲ i - ²¹	i n t + i n c t
582	Yunlong	old person	725	ku³³ɲi²¹	k u ³³ + ɲ i ²¹	i n t + i n t	870 871	k u ³³ + ɲ i - ²¹	i n t + i n c t
583	Xiangyun	old person	725	ku³³ni²¹	k u ³³ + n i ²¹	i n t + i n t	870 871	k u ³³ + n i - ²¹	i n t + i n c t
584	Luobenzhuo	old person	725	dao³³xao³³	d a o ³³ + x a o ³³	i n c t + i n c t	872 873	d a o ³³ + x a o ³³	i n c t + i n c t
585	Zhoucheng	old person	725	ku³³ɲi²¹	k u ³³ + ɲ i ²¹	i n t + i n t	870 871	k u ³³ + ɲ i - ²¹	i n t + i n c t
3511	Jianchuan	one	1493	ji⁴⁴	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3512	Eryuan	one	1493	ji⁴⁴	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3513	Heqing	one	1493	ji⁴⁴	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3514	Lanping	one	1493	ji⁴⁴	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3515	Qiliqiao	one	1493	ji⁴⁴	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3516	Yunlong	one	1493	ji⁴⁴/a³¹	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3517	Xiangyun	one	1493	a³¹	a ³¹	n t	295	a ³¹	n t
3518	Luobenzhuo	one	1493	ʔi⁵⁵	ʔ i ⁵⁵	i n t	294	ʔ i ⁵⁵	i n t
3519	Zhoucheng	one	1493	ji⁴⁴	j i ⁴⁴	i n t	294	j i ⁴⁴	i n t
3610	Jianchuan	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3611	Eryuan	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3612	Heqing	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3613	Lanping	one hundred	1634	a³¹pæ⁴⁴	a ³¹ + p æ ⁴⁴	n t + i n t	221 222	- a ³¹ + p æ - ⁴⁴	i n t + i n c t
3614	Qiliqiao	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3615	Yunlong	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3616	Xiangyun	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3617	Luobenzhuo	one hundred	1634	ʔa⁴⁴pao⁵⁵	ʔ a ⁴⁴ + p a o ⁵⁵	i n t + i n c t	221 222	ʔ a ⁴⁴ + p a o ⁵⁵	i n t + i n c t
3618	Zhoucheng	one hundred	1634	a³¹pɛ⁴⁴	a ³¹ + p ɛ ⁴⁴	n t + i n t	221 222	- a ³¹ + p ɛ - ⁴⁴	i n t + i n c t
3619	Jianchuan	one thousand	1843	a³¹tɕʰĩ⁵⁵	a ³¹ + tɕʰ ĩ ∼ ⁵⁵	n t + i n c t	466 467	- a ³¹ + tɕʰ ĩ ∼ ⁵⁵	i n t + i n c t
3620	Eryuan	one thousand	1843	a³¹tɕʰi⁵⁵	a ³¹ + tɕʰ i ⁵⁵	n t + i n t	466 467	- a ³¹ + tɕʰ i - ⁵⁵	i n t + i n c t
3621	Heqing	one thousand	1843	a³¹tɕʰĩ⁵⁵	a ³¹ + tɕʰ ĩ ∼ ⁵⁵	n t + i n c t	466 467	- a ³¹ + tɕʰ ĩ ∼ ⁵⁵	i n t + i n c t
3622	Lanping	one thousand	1843	a³¹tɕʰĩ⁵⁵	a ³¹ + tɕʰ ĩ ∼ ⁵⁵	n t + i n c t	466 467	- a ³¹ + tɕʰ ĩ ∼ ⁵⁵	i n t + i n c t
3623	Qiliqiao	one thousand	1843	a³¹tɕʰi⁵⁵	a ³¹ + tɕʰ i ⁵⁵	n t + i n t	466 467	- a ³¹ + tɕʰ i - ⁵⁵	i n t + i n c t
3624	Yunlong	one thousand	1843	a³¹tɕʰi⁵⁵	a ³¹ + tɕʰ i ⁵⁵	n t + i n t	466 467	- a ³¹ + tɕʰ i - ⁵⁵	i n t + i n c t
3625	Xiangyun	one thousand	1843	a³¹tɕʰĩ⁵⁵	a ³¹ + tɕʰ ĩ ∼ ⁵⁵	n t + i n c t	466 467	- a ³¹ + tɕʰ ĩ ∼ ⁵⁵	i n t + i n c t
3626	Luobenzhuo	one thousand	1843	ʔa⁴⁴tɕʰi⁴⁴	ʔ a ⁴⁴ + tɕʰ i ⁴⁴	i n t + i n t	466 467	ʔ a ⁴⁴ + tɕʰ i - ⁴⁴	i n t + i n c t
3627	Zhoucheng	one thousand	1843	a³¹tɕʰi⁵⁵	a ³¹ + tɕʰ i ⁵⁵	n t + i n t	466 467	- a ³¹ + tɕʰ i - ⁵⁵	i n t + i n c t
2251	Jianchuan	open (door)	1156	kʰɯ⁵⁵	kʰ ɯ ⁵⁵	i n t	296	kʰ ɯ - ⁵⁵	i n c t
2252	Eryuan	open (door)	1156	kʰɯ⁵⁵	kʰ ɯ ⁵⁵	i n t	296	kʰ ɯ - ⁵⁵	i n c t
2253	Heqing	open (door)	1156	kʰɯ⁵⁵	kʰ ɯ ⁵⁵	i n t	296	kʰ ɯ - ⁵⁵	i n c t
2254	Lanping	open (door)	1156	kʰe⁵⁵	kʰ e ⁵⁵	i n t	296	kʰ e - ⁵⁵	i n c t
2255	Qiliqiao	open (door)	1156	kʰɯ⁵⁵	kʰ ɯ ⁵⁵	i n t	296	kʰ ɯ - ⁵⁵	i n c t
2256	Yunlong	open (door)	1156	kʰɯ⁵⁵	kʰ ɯ ⁵⁵	i n t	296	kʰ ɯ - ⁵⁵	i n c t
2257	Xiangyun	open (door)	1156	kʰou⁵⁵	kʰ o u ⁵⁵	i n c t	296	kʰ o u ⁵⁵	i n c t
2258	Luobenzhuo	open (door)	1156	qʰɯ̃⁵⁵	qʰ ɯ̃ ∼ ⁵⁵	i n c t	296	qʰ ɯ̃ ∼ ⁵⁵	i n c t
2259	Zhoucheng	open (door)	1156	kʰɯ⁵⁵	kʰ ɯ ⁵⁵	i n t	296	kʰ ɯ - ⁵⁵	i n c t
2008	Jianchuan	outside	762	wã⁴⁴fɤ³³	w ã ∼ ⁴⁴ + f ɤ ³³	i n c t + i n t	297 298	w - ã ∼ ⁴⁴ + f ɤ - ³³	i m n c t + i n c t
2009	Eryuan	outside	762	ŋua⁴⁴pɔ³¹	ŋ u a ⁴⁴ + p ɔ ³¹	i m n t + i n t	297 298	ŋ u a - ⁴⁴ + p ɔ - ³¹	i m n c t + i n c t
2010	Heqing	outside	762	wã⁴⁴fɤ³³	w ã ∼ ⁴⁴ + f ɤ ³³	i n c t + i n t	297 298	w - ã ∼ ⁴⁴ + f ɤ - ³³	i m n c t + i n c t
2011	Lanping	outside	762	wã⁵⁵pʰao⁴⁴	w ã ∼ ⁵⁵ + pʰ a o ⁴⁴	i n c t + i n c t	297 298	w - ã ∼ ⁵⁵ + pʰ a o ⁴⁴	i m n c t + i n c t
2012	Qiliqiao	outside	762	wa⁴⁴pɔ²¹	w a ⁴⁴ + p ɔ ²¹	i n t + i n t	297 298	w - a - ⁴⁴ + p ɔ - ²¹	i m n c t + i n c t
2013	Yunlong	outside	762	ŋua⁴⁴pɔ³¹	ŋ u a ⁴⁴ + p ɔ ³¹	i m n t + i n t	297 298	ŋ u a - ⁴⁴ + p ɔ - ³¹	i m n c t + i n c t
2014	Xiangyun	outside	762	wã⁴⁴sɛ̃²¹	w ã ∼ ⁴⁴ + s ɛ̃ ∼ ²¹	i n c t + i n c t	297 299	w - ã ∼ ⁴⁴ + s ɛ̃ ∼ ²¹	i m n c t + i n c t
2015	Luobenzhuo	outside	762	po³³tɕæ³³nao³¹	p o ³³ + tɕ æ ³³ + n a o ³¹	i n t + i n t + i n c t	298 300 301	p o - ³³ + tɕ æ ³³ + n a o ³¹	i n c t + i n t + i n c t
2016	Zhoucheng	outside	762	wa⁴⁴mi³²	w a ⁴⁴ + m i ³²	i n t + i n t	297 1604	w - a - ⁴⁴ + m i ³²	i m n c t + i n t
4438	Jianchuan	paddy field	429	kou²¹	k o u ²¹	i n c t	302	k - o u ²¹	i m n c t
4439	Eryuan	paddy field	429	kɔ²¹	k ɔ ²¹	i n t	302	k - ɔ - ²¹	i m n c t
4440	Heqing	paddy field	429	kuɔ²¹	k u ɔ ²¹	i m n t	302	k u ɔ - ²¹	i m n c t
4441	Lanping	paddy field	429	ku²¹tsɯ³³	k u ²¹ + ts ɯ ³³	i n t + i n t	302 303	k - u - ²¹ + ts ɯ ³³	i m n c t + i n t
4442	Qiliqiao	paddy field	429	kuɔ²¹	k u ɔ ²¹	i m n t	302	k u ɔ - ²¹	i m n c t
4443	Yunlong	paddy field	429	kao²¹	k a o ²¹	i n c t	302	k - a o ²¹	i m n c t
4444	Xiangyun	paddy field	429	ku²¹	k u ²¹	i n t	302	k - u - ²¹	i m n c t
4445	Luobenzhuo	paddy field	429	qao³¹	q a o ³¹	i n c t	302	q - a o ³¹	i m n c t
4446	Zhoucheng	paddy field	429	kuɔ²¹	k u ɔ ²¹	i m n t	302	k u ɔ - ²¹	i m n c t
3457	Jianchuan	painful	1129	sɤ̃³¹	s ɤ̃ ∼ ³¹	i n c t	1401	s - ɤ̃ ∼ ³¹	i m n c t
3458	Eryuan	painful	1129	sɤ³¹	s ɤ ³¹	i n t	1401	s - ɤ - ³¹	i m n c t
3459	Heqing	painful	1129	sʰũɔ̃³¹	sʰ u ɔ̃ ∼ ³¹	i m n c t	1401	sʰ u ɔ̃ ∼ ³¹	i m n c t
3460	Lanping	painful	1129	sɔ̃³¹	s ɔ̃ ∼ ³¹	i n c t	1401	s - ɔ̃ ∼ ³¹	i m n c t
3461	Qiliqiao	painful	1129	sɿ³¹	s ɿ ³¹	i n t	1401	s - ɿ - ³¹	i m n c t
3462	Yunlong	painful	1129	sɿ³¹	s ɿ ³¹	i n t	1401	s - ɿ - ³¹	i m n c t
3463	Xiangyun	painful	1129	ɕɛ̃³¹	ɕ ɛ̃ ∼ ³¹	i n c t	1401	ɕ - ɛ̃ ∼ ³¹	i m n c t
3464	Luobenzhuo	painful	1129	sõ³¹	s õ ∼ ³¹	i n c t	1401	s - õ ∼ ³¹	i m n c t
3465	Zhoucheng	painful	1129	sɤ³¹	s ɤ ³¹	i n t	1401	s - ɤ - ³¹	i m n c t
856	Jianchuan	palm bark rain cape	1662	pi³¹	p i ³¹	i n t	338	p - i - ³¹	i m n c t
857	Eryuan	palm bark rain cape	1662	pi³¹ʂe⁴²	p i ³¹ + ʂ e ⁴²	i n t + i n t	338 339	p - i - ³¹ + ʂ e ⁴²	i m n c t + i n t
858	Heqing	palm bark rain cape	1662	pi³¹sʰe⁴⁴	p i ³¹ + sʰ e ⁴⁴	i n t + i n t	338 339	p - i - ³¹ + sʰ e ⁴⁴	i m n c t + i n t
859	Lanping	palm bark rain cape	1662	pĩ⁴²se⁴⁴	p ĩ ∼ ⁴² + s e ⁴⁴	i n c t + i n t	338 339	p - ĩ ∼ ⁴² + s e ⁴⁴	i m n c t + i n t
860	Qiliqiao	palm bark rain cape	1662	pi³¹se⁴⁴	p i ³¹ + s e ⁴⁴	i n t + i n t	338 339	p - i - ³¹ + s e ⁴⁴	i m n c t + i n t
861	Yunlong	palm bark rain cape	1662	biɯ²¹sɛ⁵⁵	b i ɯ ²¹ + s ɛ ⁵⁵	i m n t + i n t	338 339	b i ɯ - ²¹ + s ɛ ⁵⁵	i m n c t + i n t
862	Xiangyun	palm bark rain cape	1662	pi³¹	p i ³¹	i n t	338	p - i - ³¹	i m n c t
863	Luobenzhuo	palm bark rain cape	1662	ʥỹ⁴²	ʥ ỹ ∼ ⁴²	i n c t	338	ʥ - ỹ ∼ ⁴²	i m n c t
864	Zhoucheng	palm bark rain cape	1662	pi³¹se⁴⁴	p i ³¹ + s e ⁴⁴	i n t + i n t	338 339	p - i - ³¹ + s e ⁴⁴	i m n c t + i n t
1351	Jianchuan	paper	648	tsɿ³³	ts ɿ ³³	i n t	304	ts ɿ - ³³	i n c t
1352	Eryuan	paper	648	tsɿ³³	ts ɿ ³³	i n t	304	ts ɿ - ³³	i n c t
1353	Heqing	paper	648	tsɿ³³	ts ɿ ³³	i n t	304	ts ɿ - ³³	i n c t
1354	Lanping	paper	648	tsɿ⁴⁴	ts ɿ ⁴⁴	i n t	304	ts ɿ - ⁴⁴	i n c t
1355	Qiliqiao	paper	648	tsɿ³³	ts ɿ ³³	i n t	304	ts ɿ - ³³	i n c t
1356	Yunlong	paper	648	dzɿ³³	dz ɿ ³³	i n t	304	dz ɿ - ³³	i n c t
1357	Xiangyun	paper	648	tsɿ³³	ts ɿ ³³	i n t	304	ts ɿ - ³³	i n c t
1358	Luobenzhuo	paper	648	tɕɯ̃³¹	tɕ ɯ̃ ∼ ³¹	i n c t	304	tɕ ɯ̃ ∼ ³¹	i n c t
1359	Zhoucheng	paper	648	tsɿ³³	ts ɿ ³³	i n t	304	ts ɿ - ³³	i n c t
28	Jianchuan	pea	2025	tɯ²¹sɿ³¹tsɿ³³	t ɯ ²¹ + s ɿ ³¹ + ts ɿ ³³	i n t + i n t + i n t	766 767 768	t - ɯ - ²¹ + s ɿ ³¹ + ts ɿ ³³	i m n c t + i n t + i n t
29	Eryuan	pea	2025	tɯ³¹lɯ³¹tsʰɯ³¹	t ɯ ³¹ + l ɯ ³¹ + tsʰ ɯ ³¹	i n t + i n t + i n t	766 769 770	t - ɯ - ³¹ + l - ɯ ³¹ + tsʰ ɯ - ³¹	i m n c t + i m n t + i n c t
30	Heqing	pea	2025	tɯ³¹tsʰɯ³²tsɿ³³	t ɯ ³¹ + tsʰ ɯ ³² + ts ɿ ³³	i n t + i n t + i n t	766 770 768	t - ɯ - ³¹ + tsʰ ɯ - ³² + ts ɿ ³³	i m n c t + i n c t + i n t
31	Lanping	pea	2025	tiɯ²¹liɯ²¹tsʰɯ²¹	t i ɯ ²¹ + l i ɯ ²¹ + tsʰ ɯ ²¹	i m n t + i m n t + i n t	766 769 770	t i ɯ - ²¹ + l i ɯ ²¹ + tsʰ ɯ - ²¹	i m n c t + i m n t + i n c t
32	Qiliqiao	pea	2025	tɯ³¹tsʰɯ³¹	t ɯ ³¹ + tsʰ ɯ ³¹	i n t + i n t	766 770	t - ɯ - ³¹ + tsʰ ɯ - ³¹	i m n c t + i n c t
33	Yunlong	pea	2025	dɯ³¹lɯ³¹tsʰɯ³¹	d ɯ ³¹ + l ɯ ³¹ + tsʰ ɯ ³¹	i n t + i n t + i n t	766 769 770	d - ɯ - ³¹ + l - ɯ ³¹ + tsʰ ɯ - ³¹	i m n c t + i m n t + i n c t
34	Xiangyun	pea	2025	tou³¹tsʰou³¹tsɿ³³	t o u ³¹ + tsʰ o u ³¹ + ts ɿ ³³	i n c t + i n c t + i n t	766 770 768	t - o u ³¹ + tsʰ o u ³¹ + ts ɿ ³³	i m n c t + i n c t + i n t
35	Luobenzhuo	pea	2025	dɯ⁴²tsʰɿ³³	d ɯ ⁴² + tsʰ ɿ ³³	i n t + i n t	766 770	d - ɯ - ⁴² + tsʰ ɿ - ³³	i m n c t + i n c t
36	Zhoucheng	pea	2025	tɯ³¹tsʰɯ³¹	t ɯ ³¹ + tsʰ ɯ ³¹	i n t + i n t	766 770	t - ɯ - ³¹ + tsʰ ɯ - ³¹	i m n c t + i n c t
100	Jianchuan	peach	2043	ta²¹	t a ²¹	i n t	309	t a - ²¹	i n c t
